20, 0.003100, 0.310000, 3.141334, 
20, 0.014338, 0.561885, 3.140183, 
20, 0.036798, 1.123024, 3.137866, 
20, 0.070451, 1.682650, 3.134355, 
20, 0.115250, 2.239950, 3.129601, 
20, 0.171131, 2.794041, 3.123543, 
20, 0.238010, 3.343938, 3.116096, 
20, 0.315780, 3.888528, 3.107156, 
20, 0.404311, 4.426523, 3.096593, 
20, 0.503439, 4.956419, 3.084245, 
20, 0.612968, 5.476435, 3.069918, 
20, 0.732657, 5.984451, 3.053374, 
20, 0.862215, 6.477930, 3.034325, 
20, 1.001292, 6.953834, 3.012424, 
20, 1.149463, 7.408542, 2.987250, 
20, 1.306219, 7.837791, 2.958301, 
20, 1.470952, 8.236680, 2.924975, 
20, 1.642949, 8.599823, 2.886566, 
20, 1.821385, 8.921804, 2.842260, 
20, 2.005349, 9.198179, 2.791155, 
20, 2.193896, 9.427392, 2.732318, 
20, 2.386176, 9.613996, 2.664909, 
20, 2.581642, 9.773260, 2.588387, 
20, 2.780364, 9.936144, 2.502826, 
20, 2.983394, 10.151466, 2.409265, 
20, 3.190901, 10.375344, 2.310939, 
20, 3.401922, 10.551053, 2.213024, 
20, 3.617563, 10.782054, 2.119677, 
20, 3.840261, 11.134903, 2.033308, 
20, 4.071436, 11.558778, 1.955322, 
20, 4.311568, 12.006599, 1.886193, 
20, 4.560449, 12.444050, 1.825716, 
20, 4.817468, 12.850924, 1.773289, 
20, 5.081833, 13.218235, 1.728127, 
20, 5.352719, 13.544325, 1.689418, 
20, 5.629351, 13.831618, 1.656393, 
20, 5.911040, 14.084427, 1.628371, 
20, 6.197193, 14.307662, 1.604767, 
20, 6.487316, 14.506156, 1.585091, 
20, 6.781004, 14.684364, 1.568943, 
20, 7.077929, 14.846265, 1.556000, 
20, 7.377836, 14.995373, 1.546009, 
20, 7.680532, 15.134800, 1.538778, 
20, 7.985879, 15.267336, 1.534171, 
20, 8.293790, 15.395533, 1.532102, 
20, 8.604226, 15.521791, 1.532534, 
20, 8.917194, 15.648444, 1.535473, 
20, 9.232751, 15.777835, 1.540975, 
20, 9.550999, 15.912408, 1.549143, 
20, 9.872095, 16.054783, 1.560130, 
20, 10.196252, 16.207845, 1.574150, 
20, 10.523748, 16.374830, 1.591477, 
20, 10.854936, 16.559397, 1.612461, 
20, 11.190250, 16.765677, 1.637533, 
20, 11.530215, 16.998252, 1.667213, 
20, 11.875455, 17.262004, 1.702122, 
20, 12.226689, 17.561704, 1.742972, 
20, 12.584712, 17.901155, 1.790553, 
20, 12.950345, 18.281626, 1.845681, 
20, 13.324331, 18.699306, 1.909095, 
20, 13.707166, 19.141769, 1.981292, 
20, 14.098850, 19.584191, 2.062273, 
20, 14.498601, 19.987535, 2.151266, 
20, 14.904646, 20.302262, 2.246512, 
20, 15.312827, 20.409070, 2.344949, 
20, 15.714325, 20.074889, 2.441959, 
20, 16.099403, 19.253896, 2.532960, 
20, 16.463546, 18.207144, 2.615480, 
20, 16.806072, 17.126300, 2.688849, 
20, 17.127153, 16.054046, 2.753241, 
20, 17.427462, 15.015477, 2.809329, 
20, 17.707896, 14.021672, 2.858003, 
20, 17.969390, 13.074715, 2.900194, 
20, 18.212827, 12.171843, 2.936778, 
20, 18.438991, 11.308175, 2.968533, 
20, 18.648556, 10.478272, 2.996129, 
20, 18.842094, 9.676912, 3.020131, 
20, 19.020083, 8.899426, 3.041014, 
20, 19.182919, 8.141791, 3.059170, 
20, 19.330931, 7.400603, 3.074926, 
20, 19.464391, 6.673014, 3.088550, 
20, 19.583524, 5.956643, 3.100266, 
20, 19.688514, 5.249497, 3.110256, 
20, 19.779512, 4.549901, 3.118670, 
20, 19.856640, 3.856431, 3.125629, 
20, 19.919998, 3.167865, 3.131230, 
20, 19.969660, 2.483138, 3.135549, 
20, 20.005687, 1.801306, 3.138644, 
20, 20.028117, 1.121512, 3.140554, 
20, 20.038151, 0.501732, 3.141405, 
20, 20.040366, 0.110720, 3.141593, 
20, 20.040366, 0.000000, 3.141593, 
